timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,ema_7,ema_25,ema_99
2025-01-18 19:00:00,3264.77,3293.23,3261.5,3290.2,14294.3793,1737230399999,46917472.21348800,122183,8132.00290000,26692425.44994000,0,,,
2025-01-18 20:00:00,3290.21,3291.96,3258.37,3266.02,12584.5613,1737233999999,41182506.22857500,108548,6326.02090000,20703094.89246900,0,,,
2025-01-18 21:00:00,3266.02,3285.93,3263.59,3274.72,8862.5461,1737237599999,29054727.33773800,74292,4480.05040000,14685666.55085700,0,,,
2025-01-18 22:00:00,3274.72,3288.39,3271.62,3280.46,9214.0718,1737241199999,30246270.10601300,57793,4354.89130000,14292938.77986400,0,,,
2025-01-18 23:00:00,3280.47,3321.11,3279.45,3307.71,18297.8663,1737244799999,60426949.67461600,115659,10602.96670000,35018438.27725000,0,,,
2025-01-19 00:00:00,3307.71,3322.85,3298.71,3316.3,15489.0175,1737248399999,51292710.51800000,108535,8099.72970000,26825448.65183300,0,,,
2025-01-19 01:00:00,3316.3,3365.93,3314.07,3353.3,31236.1906,1737251999999,104570000.72025800,186738,17613.79230000,58974284.82930800,0,3309.644829101562,,
2025-01-19 02:00:00,3353.3,3378.11,3347.94,3353.41,20917.018,1737255599999,70272894.69610000,124502,11330.46690000,38064608.43009100,0,3320.5861218261716,,
2025-01-19 03:00:00,3353.4,3365.82,3333.0,3335.47,17747.9287,1737259199999,59369611.40722200,131164,8053.53070000,26943962.95326100,0,3324.307091369629,,
2025-01-19 04:00:00,3335.47,3337.95,3276.99,3283.51,46369.4594,1737262799999,153022026.60153400,251142,19076.86290000,62961368.91600600,0,3314.1078185272218,,
2025-01-19 05:00:00,3283.51,3301.13,3259.9,3299.91,24254.8774,1737266399999,79496183.46848100,169885,12256.27010000,40192522.95904200,0,3310.5583638954163,,
2025-01-19 06:00:00,3299.92,3301.0,3282.49,3283.44,20427.1744,1737269999999,67243882.56602500,97512,12074.53610000,39742240.77954200,0,3303.7787729215624,,
2025-01-19 07:00:00,3283.44,3293.29,3263.0,3276.06,25129.6359,1737273599999,82315920.63767700,137431,10960.95860000,35925019.23322800,0,3296.8490796911715,,
2025-01-19 08:00:00,3276.06,3277.53,3215.81,3221.9,47929.5451,1737277199999,155338832.16524800,256599,20158.36120000,65297931.04156600,0,3278.1118097683784,,
