timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,ema_7,ema_25,ema_99
2025-01-21 04:00:00,682.39,682.6,677.53,681.97,9921.371,1737435599999,6749780.28889000,48073,4661.46500000,3172006.79727000,0,681.8081866332773,686.2379701381561,
2025-01-21 05:00:00,681.97,683.6,678.4,679.44,9613.918,1737439199999,6546142.48730000,42073,4124.30800000,2808943.70817000,0,681.216139974958,685.715049358298,
2025-01-21 06:00:00,679.45,681.76,677.52,680.36,12927.145,1737442799999,8788527.45762000,42513,6492.45300000,4414214.59003000,0,681.0021049812185,685.3031224845828,
2025-01-21 07:00:00,680.35,682.83,679.59,682.35,9739.657,1737446399999,6638369.29492000,34799,4665.02200000,3179787.27082000,0,681.3390787359139,685.0759592165381,
2025-01-21 08:00:00,682.35,684.09,680.57,682.84,7166.998,1737449999999,4892865.10034000,42676,4261.21000000,2909706.93417000,0,681.7143090519354,684.9039623537275,
2025-01-21 09:00:00,682.84,684.38,681.28,683.7,10615.125,1737453599999,7253149.74671000,47992,6904.08600000,4719115.07595000,0,682.2107317889515,684.8113498649793,
2025-01-21 10:00:00,683.7,687.0,683.2,686.71,10381.434,1737457199999,7114541.98422000,39092,7102.80400000,4867701.05380000,0,683.3355488417137,684.9573998753656,
2025-01-21 11:00:00,686.71,692.02,686.18,689.35,17684.78,1737460799999,12189275.76616000,63673,10337.37500000,7125276.92851000,0,684.8391616312853,685.2952921926451,
2025-01-21 12:00:00,689.36,692.1,688.54,689.07,11197.661,1737464399999,7728716.12906000,46087,4871.48100000,3363126.50741000,0,685.896871223464,685.5856543316725,
2025-01-21 13:00:00,689.07,690.42,686.32,688.08,12080.573,1737467999999,8315468.48538000,50347,5092.84300000,3506469.09061000,0,686.442653417598,685.77752707539,
2025-01-21 14:00:00,688.08,691.31,684.38,685.22,28596.482,1737471599999,19663680.29432000,75073,15469.10400000,10638479.63593000,0,686.1369900631985,685.7346403772831,
2025-01-21 15:00:00,685.22,687.91,683.05,687.28,10072.119,1737475199999,6906589.03488000,64868,6151.09600000,4218566.02501000,0,686.4227425473989,685.8535141944152,
2025-01-21 16:00:00,687.27,694.02,686.7,690.84,17708.037,1737478799999,12249390.08248000,85169,10058.14000000,6956301.39219000,0,687.5270569105492,686.2370900256141,
2025-01-21 17:00:00,690.84,695.68,690.66,695.21,7165.122,1737482399999,4967257.66195000,33882,4879.35900000,3383090.36549000,0,689.4477926829119,686.9273138697977,
2025-01-21 18:00:00,695.21,697.0,693.42,696.43,12822.589,1737485999999,8920736.11922000,51568,6921.57000000,4816524.80681000,0,691.1933445121839,687.6582897259672,
2025-01-21 19:00:00,696.44,696.96,693.6,694.82,7803.765,1737489599999,5425597.62816000,43245,3537.76000000,2459926.94284000,0,692.1000083841379,688.2091905162774,
2025-01-21 20:00:00,694.82,695.6,691.82,692.86,7798.063,1737493199999,5410791.74674000,33182,2921.69800000,2026816.64177000,0,692.2900062881034,688.5669450919485,
2025-01-21 21:00:00,692.87,693.6,690.95,692.61,6527.066,1737496799999,4517924.65311000,32184,2779.61500000,1924158.78081000,0,692.3700047160776,688.8779493156447,
2025-01-21 22:00:00,692.61,694.43,691.32,692.52,8465.287,1737500399999,5864122.79734000,24292,3520.10200000,2439095.95913000,0,692.4075035370582,689.1581070605952,
2025-01-21 23:00:00,692.53,692.88,689.42,692.21,9318.518,1737503999999,6440867.60186000,40814,3999.40400000,2765028.42530000,0,692.3581276527937,689.3928680559341,
2025-01-22 00:00:00,692.21,694.1,689.93,693.69,8873.219,1737507599999,6137392.17909000,33256,4593.40100000,3177613.71309000,0,692.6910957395952,689.7234166670162,
2025-01-22 01:00:00,693.68,693.9,690.1,690.91,7311.916,1737511199999,5061265.77621000,28164,3333.77000000,2307166.45508000,0,692.2458218046963,689.814692308015,
2025-01-22 02:00:00,690.91,693.95,690.0,693.7,5071.322,1737514799999,3512110.86433000,20790,2938.57000000,2035361.90552000,0,692.6093663535223,690.1135621304753,
2025-01-22 03:00:00,693.69,695.98,693.26,695.51,7568.581,1737518399999,5260554.57180000,26952,3591.57200000,2495746.63005000,0,693.3345247651419,690.5286727358234,
2025-01-22 04:00:00,695.5,704.13,694.82,702.55,37631.767,1737521999999,26344859.36698000,54308,19693.96300000,13774969.71923000,0,695.6383935738563,691.4533902176831,
2025-01-22 05:00:00,702.55,703.37,699.54,699.66,10189.942,1737525599999,7150481.82726000,29674,4025.48100000,2824977.61771000,0,696.6437951803922,692.0846678932461,
2025-01-22 06:00:00,699.66,700.55,698.03,698.49,5923.145,1737529199999,4141715.61590000,25922,2586.95100000,1809045.03905000,0,697.1053463852941,692.5773857476119,
2025-01-22 07:00:00,698.49,699.55,696.92,697.3,9105.71,1737532799999,6358801.83368000,36177,5132.74400000,3584963.39661000,0,697.1540097889706,692.9406637670264,
2025-01-22 08:00:00,697.31,698.31,694.4,698.05,11005.538,1737536399999,7666454.74702000,38567,5126.56400000,3571203.87029000,0,697.3780073417279,693.3336896311014,
2025-01-22 09:00:00,698.05,699.56,696.85,698.41,7158.086,1737539999999,4998662.31525000,25551,3412.08400000,2382602.59966000,0,697.6360055062959,693.7241750440936,
2025-01-22 10:00:00,698.41,698.41,695.8,697.09,7115.331,1737543599999,4959143.93744000,32938,3033.79400000,2114375.14876000,0,697.4995041297219,693.9830846560865,
2025-01-22 11:00:00,697.09,700.48,696.73,699.63,7355.379,1737547199999,5136954.18638000,26238,4640.06200000,3240604.15222000,0,698.0321280972914,694.4174627594646,
2025-01-22 12:00:00,699.63,700.53,698.2,699.52,8128.093,1737550799999,5683338.26258000,24775,4152.07200000,2903172.47101000,0,698.4040960729686,694.8099656241212,
2025-01-22 13:00:00,699.52,699.99,693.96,694.96,8505.847,1737554399999,5925698.47828000,33814,3489.50000000,2431570.70669000,0,697.5430720547265,694.8215067299581,
2025-01-22 14:00:00,694.96,696.88,692.17,694.29,13729.934,1737557999999,9534919.36321000,61779,7015.19300000,4872439.13580000,0,696.7298040410449,694.7806215968844,
2025-01-22 15:00:00,694.3,696.3,692.4,692.9,11775.032,1737561599999,8172699.84914000,41917,6526.23300000,4529882.61378000,0,695.7723530307836,694.6359583971241,
2025-01-22 16:00:00,692.91,693.98,689.99,693.66,9556.146,1737565199999,6607481.11074000,43387,4007.04000000,2771811.88193000,0,695.2442647730877,694.5608846742684,
2025-01-22 17:00:00,693.66,695.77,693.16,694.43,5746.069,1737568799999,3990914.60475000,23075,3397.16500000,2359596.69592000,0,695.0406985798157,694.5508166224016,
2025-01-22 18:00:00,694.43,697.07,691.7,692.02,6586.184,1737572399999,4576522.63566000,26793,3289.23500000,2286632.21981000,0,694.2855239348618,694.3561384206785,
2025-01-22 19:00:00,692.02,696.75,691.82,695.9,6893.932,1737575999999,4790960.78542000,38125,3916.65200000,2721924.18967000,0,694.6891429511463,694.4748970037033,
2025-01-22 20:00:00,695.89,700.0,695.89,697.05,7510.323,1737579599999,5242572.68504000,29265,5110.63100000,3568115.89678000,0,695.2793572133598,694.6729818495722,
2025-01-22 21:00:00,697.04,698.31,694.6,697.74,5870.594,1737583199999,4088684.52193000,24376,3157.77000000,2199469.99734000,0,695.8945179100199,694.908906322682,694.6092373376074
2025-01-22 22:00:00,697.73,699.0,695.5,695.68,4887.719,1737586799999,3408814.79034000,21513,2251.10000000,1570677.18858000,0,695.8408884325148,694.9682212209374,694.6306525908552
2025-01-22 23:00:00,695.68,696.5,693.0,695.52,4910.424,1737590399999,3412796.77430000,31612,2487.92500000,1729371.60804000,0,695.7606663243861,695.0106657424037,694.6484395390381
2025-01-23 00:00:00,695.52,697.65,693.66,694.71,7259.466,1737593999999,5051809.72307000,29736,3318.64200000,2310501.62332000,0,695.4979997432896,694.9875376083727,694.6496707482573
2025-01-23 01:00:00,694.71,696.8,692.07,692.56,7156.714,1737597599999,4968782.28999000,36913,3169.72100000,2201304.74386000,0,694.7634998074672,694.8008039461903,694.6078773332921
2025-01-23 02:00:00,692.56,693.0,687.5,690.22,11912.3,1737601199999,8211305.82250000,43667,4542.10300000,3131501.35469000,0,693.6276248556003,694.448434411868,694.5201197866262
2025-01-23 03:00:00,690.23,692.63,688.0,688.64,6440.118,1737604799999,4446166.43200000,30313,2600.81800000,1795852.21442000,0,692.3807186417001,694.0016317648012,694.4025173908936
2025-01-23 04:00:00,688.64,689.04,684.0,685.89,11811.101,1737608399999,8103817.80425000,40522,6020.53700000,4130475.17785000,0,690.758038981275,693.3776600905858,694.2322670430758
2025-01-23 05:00:00,685.9,687.36,685.09,686.57,6545.018,1737611999999,4491704.33386000,23015,3641.41600000,2499187.34163000,0,689.7110292359563,692.8539939297715,694.0790217022143
2025-01-23 06:00:00,686.58,688.13,683.8,683.93,11192.329,1737615599999,7676157.46429000,32657,4832.63500000,3314209.06783000,0,688.2657719269672,692.1675328582506,693.87604126817
2025-01-23 07:00:00,683.94,687.6,683.08,687.4,8917.102,1737619199999,6114280.48796000,29739,5933.80300000,4068900.96255000,0,688.0493289452254,691.8007995614621,693.7465204428066
2025-01-23 08:00:00,687.4,687.66,685.76,686.26,6409.399,1737622799999,4402061.27900000,28818,3887.30300000,2669893.12762000,0,687.6019967089192,691.3745842105805,693.5967900339505
2025-01-23 09:00:00,686.26,687.9,683.56,683.71,12234.208,1737626399999,8389983.32823000,33687,7168.54500000,4916450.89611000,0,686.6289975316894,690.7850008097666,693.3990542332715
2025-01-23 10:00:00,683.71,685.96,683.0,683.69,14225.239,1737629999999,9730141.75950000,37333,8273.70700000,5659525.84097000,0,685.894248148767,690.2392315167077,693.2048731486061
2025-01-23 11:00:00,683.68,685.71,683.11,685.56,11707.497,1737633599999,8012944.63410000,29701,6207.49400000,4248566.34822000,0,685.8106861115753,689.8792906308072,693.0519756856339
2025-01-23 12:00:00,685.55,685.68,682.01,682.41,13986.146,1737637199999,9557572.39465000,38653,5711.14300000,3902394.33271000,0,684.9605145836814,689.3047298130529,692.8391361719212
2025-01-23 13:00:00,682.4,686.86,681.0,686.03,12144.469,1737640799999,8303799.33317000,37884,7029.48600000,4807132.31246000,0,685.2278859377611,689.0528275197412,692.7029534484827
2025-01-23 14:00:00,686.01,691.94,683.71,689.91,20990.308,1737644399999,14455820.23044000,74504,13273.30600000,9142640.53666000,0,686.3984144533208,689.1187638643765,692.647094379513
2025-01-23 15:00:00,689.92,691.89,683.9,688.29,44716.82,1737647999999,30726169.05255000,139120,23733.42700000,16308673.31924000,0,686.8713108399907,689.055012797886,692.5599524919227
2025-01-23 16:00:00,688.3,692.84,686.51,686.77,15168.695,1737651599999,10464585.09506000,67089,7935.81200000,5476250.49994000,0,686.845983129993,688.879242582664,692.4441534420843
2025-01-23 17:00:00,686.76,689.35,684.0,688.46,9913.377,1737655199999,6800317.26315000,41415,5395.33100000,3702575.58187000,0,687.2494873474948,688.8469931532284,692.3644703732425
2025-01-23 18:00:00,688.46,689.45,685.15,685.19,4277.815,1737658799999,2939560.67884000,26228,1872.65100000,1287143.29240000,0,686.7346155106211,688.5656859875954,692.2209809657777
2025-01-23 19:00:00,685.2,685.7,681.64,682.61,11137.26,1737662399999,7611392.68888000,50700,5150.03200000,3520452.52165000,0,685.7034616329659,688.107556296242,692.0287613464621
2025-01-23 20:00:00,682.61,691.17,681.38,684.94,47495.035,1737665999999,32606797.24149000,152859,25008.26800000,17169871.58353000,0,685.5125962247245,687.8638981196082,691.8869861195329
2025-01-23 21:00:00,684.95,685.7,680.26,683.11,15487.84,1737669599999,10571078.70224000,58006,5438.41200000,3712884.93749000,0,684.9119471685434,687.4982136488692,691.7114463971423
2025-01-23 22:00:00,683.11,689.6,682.5,689.33,11712.685,1737673199999,8049295.33023000,29207,8361.18600000,5744975.24245000,0,686.0164603764075,687.6391202912639,691.6638174691994
2025-01-23 23:00:00,689.33,691.5,688.32,689.74,8350.515,1737676799999,5763900.94850000,25001,4207.67900000,2904509.31535000,0,686.9473452823056,687.8007264227052,691.6253411198154
2025-01-24 00:00:00,689.73,690.8,685.32,685.47,6641.718,1737680399999,4570262.58256000,24833,2774.54000000,1909610.17114000,0,686.5780089617292,687.6214397748049,691.502234297419
2025-01-24 01:00:00,685.48,688.0,684.38,684.79,6203.467,1737683999999,4254940.49636000,22665,2693.87700000,1848581.19523000,0,686.1310067212969,687.4036367152046,691.3679896114706
2025-01-24 02:00:00,684.8,684.88,680.01,680.4,20083.685,1737687599999,13699941.16021000,33987,6907.30300000,4711772.17586000,0,684.6982550409726,686.8648954294196,691.1486298192411
2025-01-24 03:00:00,680.4,684.32,678.87,682.26,18609.182,1737691199999,12687628.85787000,48977,8111.93400000,5533002.96486000,0,684.0886912807296,686.5106727040796,690.9708572228564
2025-01-24 04:00:00,682.25,686.32,680.65,685.92,11524.326,1737694799999,7874827.81809000,32128,5851.70100000,4001142.04484000,0,684.5465184605472,686.4652363422274,690.8698400783992
2025-01-24 05:00:00,685.92,690.89,685.03,690.85,28743.067,1737698399999,19785398.57975000,35999,15405.67500000,10602488.24063000,0,686.1223888454103,686.8025258543638,690.8694432768312
2025-01-24 06:00:00,690.85,691.31,681.63,685.44,41879.8,1737701999999,28705471.52925000,54840,24617.35000000,16860189.23592000,0,685.9517916340577,686.6977161732589,690.7608544112946
2025-01-24 07:00:00,685.45,686.98,684.8,686.58,6942.034,1737705599999,4760850.22028000,20335,3699.24600000,2537151.38459000,0,686.1088437255432,686.6886610830082,690.6772373230687
2025-01-24 08:00:00,686.59,689.62,685.77,688.72,11293.771,1737709199999,7772770.26343000,29021,6314.87300000,4345593.04133000,0,686.7616327941575,686.8449179227769,690.6380925766073
2025-01-24 09:00:00,688.71,689.99,687.81,688.71,10052.216,1737712799999,6924389.75928000,24306,4547.61400000,3133031.82325000,0,687.2487245956181,686.9883857748711,690.599530725075
2025-01-24 10:00:00,688.7,690.24,687.85,690.24,7962.9,1737716399999,5486291.15731000,22548,4635.88200000,3194503.58664000,0,687.9965434467135,687.2385099460349,690.5923401105736
2025-01-24 11:00:00,690.24,690.4,688.8,689.02,5833.549,1737719999999,4023015.09381000,24370,2804.66400000,1934349.07798000,0,688.2524075850351,687.3755476424938,690.5608933083621
2025-01-24 12:00:00,689.03,689.54,687.3,688.87,5598.861,1737723599999,3853181.54223000,21752,2826.99600000,1945531.86636000,0,688.4068056887763,687.4905055161481,690.5270754421949
2025-01-24 13:00:00,688.87,689.9,685.77,686.04,8740.106,1737727199999,6007773.08469000,36358,3922.94400000,2697251.35720000,0,687.8151042665822,687.3789281687522,690.437333933351
2025-01-24 14:00:00,686.04,689.57,685.15,687.6,12801.882,1737730799999,8799517.07606000,56421,7111.12400000,4888474.09273000,0,687.7613281999367,687.3959336942328,690.380587254684
2025-01-24 15:00:00,687.59,688.5,682.9,685.34,16151.116,1737734399999,11069756.56753000,48050,9038.98900000,6196368.72674000,0,687.1559961499526,687.2377849485225,690.2797755095903
2025-01-24 16:00:00,685.34,686.3,684.0,684.11,8155.843,1737737999999,5590689.00991000,25987,4271.94700000,2928704.76632000,0,686.3944971124645,686.9971861063286,690.1563799993985
2025-01-24 17:00:00,684.12,687.64,683.34,686.53,7807.606,1737741599999,5352255.50248000,24379,4500.91400000,3086132.57412000,0,686.4283728343482,686.9612487135341,690.0838523994105
2025-01-24 18:00:00,686.53,687.2,684.82,685.57,7694.558,1737745199999,5280301.39740000,28288,3347.90800000,2297535.11175000,0,686.2137796257613,686.8542295817238,689.9935753514222
2025-01-24 19:00:00,685.56,686.1,683.02,683.74,8526.585,1737748799999,5836955.77152000,21711,4908.36000000,3361070.05855000,0,685.595334719321,686.6146734600528,689.8685038443938
2025-01-24 20:00:00,683.75,684.2,680.27,680.28,9519.185,1737752399999,6488293.56359000,23108,2886.14700000,1967759.11860000,0,684.2665010394908,686.1273908862026,689.6767337675059
2025-01-24 21:00:00,680.28,682.8,680.28,681.24,4949.099,1737755999999,3373041.17702000,20830,2861.95400000,1950482.38744000,0,683.5098757796181,685.7514377411102,689.5079990921558
2025-01-24 22:00:00,681.25,681.84,680.27,680.47,4113.498,1737759599999,2801424.80438000,17693,2072.72500000,1411669.86059000,0,682.7499068347136,685.3451732994863,689.3272391103128
2025-01-24 23:00:00,680.48,680.99,678.75,680.45,10756.251,1737763199999,7312083.57375000,23679,4115.51300000,2797960.45197000,0,682.1749301260352,684.9686215072181,689.1496943281065
2025-01-25 00:00:00,680.45,681.48,678.1,678.14,9682.275,1737766799999,6583482.79668000,34042,4671.19500000,3176643.87991000,0,681.1661975945264,684.4433429297399,688.9295004415444
2025-01-25 01:00:00,678.14,682.55,677.68,682.4,7513.688,1737770399999,5115931.87160000,21678,3901.71500000,2657252.86896000,0,681.4746481958948,684.2861627043753,688.7989104327136
2025-01-25 02:00:00,682.4,683.69,681.5,683.16,3751.729,1737773999999,2561840.34176000,18589,1823.25200000,1245069.42437000,0,681.8959861469211,684.1995348040388,688.6861322240593
2025-01-25 03:00:00,683.16,684.33,682.23,683.98,11227.29,1737777599999,7673918.13371000,17425,7446.92300000,5090448.63597000,0,682.4169896101909,684.1826475114204,688.5920095795782
2025-01-25 04:00:00,683.99,684.67,683.24,683.4,5320.037,1737781199999,3639558.86016000,13209,2359.87200000,1614521.49603000,0,682.6627422076432,684.1224438566959,688.4881693879867
2025-01-25 05:00:00,683.4,684.75,682.1,683.76,7074.34,1737784799999,4835132.68831000,13729,4368.33800000,2985946.64677000,0,682.9370566557325,684.094563560027,688.3936060002269
2025-01-25 06:00:00,683.76,684.56,682.45,682.98,5145.187,1737788399999,3515763.83662000,21038,1464.71900000,1000939.56280000,0,682.9477924917993,684.0088279015636,688.2853338802223
2025-01-25 07:00:00,682.97,683.27,681.63,681.82,4042.752,1737791999999,2758217.18993000,13337,1691.72600000,1154130.59811000,0,682.6658443688495,683.8404565245203,688.1560272026178
2025-01-25 08:00:00,681.82,682.89,681.05,682.39,3545.539,1737795599999,2417774.61535000,14065,1947.17600000,1328002.85971000,0,682.5968832766372,683.728882945711,688.0407066585653
2025-01-25 09:00:00,682.39,682.91,681.68,682.33,3354.392,1737799199999,2289152.45021000,11795,2084.56800000,1422576.15464000,0,682.5301624574779,683.6212765652717,687.9264925253941
2025-01-25 10:00:00,682.34,684.26,681.16,684.17,5642.568,1737802799999,3852604.35174000,16562,3535.23300000,2413759.00950000,0,682.9401218431084,683.6634860602509,687.8513626748862
