timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,ema_7,ema_25,ema_99
2025-01-18 19:00:00,124.83,126.07,124.68,125.7,35798.26,1737230399999,4486440.90787000,20436,21999.47900000,2756605.42291000,0,,,
2025-01-18 20:00:00,125.71,125.84,123.23,123.67,31889.573,1737233999999,3963531.66684000,20609,12584.97300000,1564545.79444000,0,,,
2025-01-18 21:00:00,123.67,124.98,123.61,123.89,22027.303,1737237599999,2738141.81203000,16103,10423.09500000,1295688.05766000,0,,,
2025-01-18 22:00:00,123.88,124.99,123.7,124.33,21494.51,1737241199999,2674352.98096000,11619,11024.27000000,1371794.05522000,0,,,
2025-01-18 23:00:00,124.32,126.01,123.92,125.4,49163.997,1737244799999,6160894.22158000,22385,30378.26200000,3807368.54797000,0,,,
2025-01-19 00:00:00,125.41,126.79,124.83,126.26,43589.279,1737248399999,5489078.03504000,26394,27048.70600000,3407340.69085000,0,,,
2025-01-19 01:00:00,126.27,128.66,125.91,127.68,70667.032,1737251999999,9014554.12728000,28193,42549.39300000,5428871.40401000,0,125.84971435546876,,
2025-01-19 02:00:00,127.69,128.0,125.87,126.06,50902.318,1737255599999,6475373.34004000,22006,24286.01000000,3090673.18779000,0,125.90228576660157,,
2025-01-19 03:00:00,126.06,126.38,124.24,124.28,30431.035,1737259199999,3806594.20148000,21238,13821.86000000,1729047.64827000,0,125.49671432495117,,
2025-01-19 04:00:00,124.27,124.35,120.35,121.04,153381.238,1737262799999,18738239.77929000,64908,63471.09700000,7749227.00891000,0,124.38253574371338,,
2025-01-19 05:00:00,121.04,121.79,119.55,121.65,80022.984,1737266399999,9653009.22831000,35682,41778.99300000,5040272.73718000,0,123.69940180778502,,
2025-01-19 06:00:00,121.64,121.72,120.37,120.74,51045.128,1737269999999,6171697.43095000,19638,28930.13500000,3497708.69605000,0,122.95955135583877,,
2025-01-19 07:00:00,120.75,121.3,118.89,119.86,71523.236,1737273599999,8575627.74917000,27819,30395.39500000,3647204.34067000,0,122.18466351687908,,
2025-01-19 08:00:00,119.87,119.87,116.61,116.79,101974.918,1737277199999,12018688.59533000,53558,45754.16000000,5394635.24160000,0,120.83599763765932,,
2025-01-19 09:00:00,116.8,118.52,114.85,118.5,175758.964,1737280799999,20485799.03576000,85586,86481.27600000,10082600.50314000,0,120.25199822824449,,
2025-01-19 10:00:00,118.5,118.5,116.67,116.91,70691.017,1737284399999,8294004.98145000,32816,36270.63900000,4255852.16535000,0,119.41649867118338,,
2025-01-19 11:00:00,116.91,117.06,114.21,115.15,95320.78,1737287999999,11030399.44574000,43928,40329.10100000,4668563.39073000,0,118.34987400338753,,
2025-01-19 12:00:00,115.15,118.29,114.92,117.96,78639.288,1737291599999,9191627.58117000,39680,44963.61100000,5256579.14978000,0,118.25240550254064,,
2025-01-19 13:00:00,117.96,119.44,117.61,119.16,84133.418,1737295199999,9959740.23476000,35203,49149.35100000,5821441.57768000,0,118.47930412690548,,
2025-01-19 14:00:00,119.16,124.93,118.65,122.82,220027.157,1737298799999,26784740.29179000,90567,128854.39200000,15688621.94481000,0,119.5644780951791,,
2025-01-19 15:00:00,122.82,124.49,121.94,124.33,93615.671,1737302399999,11538366.62466000,43257,52227.90700000,6438374.39015000,0,120.75585857138432,,
2025-01-19 16:00:00,124.31,125.67,122.85,123.11,61985.806,1737305999999,7687796.78855000,25038,30959.76800000,3839814.89428000,0,121.34439392853824,,
2025-01-19 17:00:00,123.11,124.8,122.55,124.78,38585.436,1737309599999,4762938.35660000,25484,20748.72400000,2561373.79552000,0,122.20329544640367,,
2025-01-19 18:00:00,124.77,124.77,123.2,124.58,35822.62,1737313199999,4438632.34278000,20382,19639.52000000,2433512.72280000,0,122.79747158480275,,
2025-01-19 19:00:00,124.58,124.68,123.05,123.91,33217.658,1737316799999,4114668.24768000,20080,18462.28500000,2286934.83200000,0,123.07560368860206,122.53297823653602,
2025-01-19 20:00:00,123.92,124.6,122.73,123.56,52034.574,1737320399999,6437395.12000000,25775,21201.71800000,2623608.53429000,0,123.19670276645154,122.61197991064866,
2025-01-19 21:00:00,123.57,123.67,117.6,117.76,178958.677,1737323999999,21488207.88272000,100178,82277.98200000,9875803.91868000,0,121.83752707483865,122.23875068675262,
2025-01-19 22:00:00,117.72,120.19,111.0,116.78,149602.807,1737327599999,17507105.31697000,85456,71638.18900000,8408050.28372000,0,120.57314530612899,121.81884678777166,
2025-01-19 23:00:00,116.77,117.31,111.32,115.57,272763.643,1737331199999,31198708.30744000,128539,143956.47500000,16489507.05545000,0,119.32235897959674,121.3381662656354,
2025-01-20 00:00:00,115.56,116.22,112.88,113.04,198649.646,1737334799999,22750123.76818000,103554,94995.20100000,10881475.16745000,0,117.75176923469756,120.69984578366345,
2025-01-20 01:00:00,113.05,115.48,112.92,114.38,106636.343,1737338399999,12177310.33912000,70545,53429.99500000,6101621.91170000,0,116.90882692602317,120.21370380030473,
2025-01-20 02:00:00,114.39,118.84,114.18,116.6,80563.571,1737341999999,9414835.45347000,57908,42113.56600000,4923328.49365000,0,116.83162019451737,119.93572658489668,
2025-01-20 03:00:00,116.6,117.56,115.57,116.65,49340.613,1737345599999,5745278.46155000,29789,28126.04600000,3274933.17403000,0,116.78621514588804,119.6829783860585,
2025-01-20 04:00:00,116.63,117.9,115.39,116.83,42591.901,1737349199999,4965587.58825000,26901,18394.35400000,2143989.85201000,0,116.79716135941602,119.46351851020785,
2025-01-20 05:00:00,116.82,118.13,115.8,116.84,35631.377,1737352799999,4163870.42055000,27486,16140.72900000,1886606.30948000,0,116.80787101956201,119.26170939403802,
2025-01-20 06:00:00,116.84,123.48,116.42,122.01,114816.945,1737356399999,13838560.73910000,57973,58637.33300000,7060919.04132000,0,118.10840326467151,119.4731163637274,
2025-01-20 07:00:00,122.01,127.97,120.72,121.24,256713.698,1737359999999,31801840.58006000,117906,129202.56600000,16019393.65928000,0,118.89130244850364,119.60903048959453,
2025-01-20 08:00:00,121.25,124.71,120.76,124.06,103064.379,1737363599999,12695320.01198000,49316,55478.97700000,6830710.51267000,0,120.18347683637772,119.95141275962573,
2025-01-20 09:00:00,124.05,124.08,121.18,121.51,101628.574,1737367199999,12407432.78461000,44076,50940.13100000,6217329.38782000,0,120.51510762728329,120.07130408580836,
2025-01-20 10:00:00,121.51,121.64,119.41,120.08,54951.456,1737370799999,6623368.69888000,32825,24820.25300000,2991651.69535000,0,120.40633072046246,120.07197300228465,
2025-01-20 11:00:00,120.08,121.55,119.45,121.52,31143.135,1737374399999,3751829.76055000,26413,17444.69900000,2102177.69306000,0,120.68474804034685,120.18335969441661,
2025-01-20 12:00:00,121.51,121.69,116.51,118.85,98393.701,1737377999999,11666802.74444000,56714,48946.98800000,5801141.53634000,0,120.22606103026013,120.08079356407688,
2025-01-20 13:00:00,118.86,120.31,118.47,119.99,44494.689,1737381599999,5318040.24880000,35118,23009.34400000,2750375.76118000,0,120.1670457726951,120.0738094437633,
2025-01-20 14:00:00,119.99,122.2,119.47,122.17,39694.038,1737385199999,4803958.38588000,29109,22518.21300000,2725081.21500000,0,120.66778432952133,120.23505487116613,
2025-01-20 15:00:00,122.17,122.17,118.85,119.27,44668.461,1737388799999,5382076.21789000,40772,19089.13400000,2300038.67702000,0,120.31833824714099,120.16081988107642,
2025-01-20 16:00:00,119.28,121.22,116.64,121.17,72701.315,1737392399999,8656164.64614000,49041,37105.51400000,4421699.02446000,0,120.53125368535574,120.23844912099362,
2025-01-20 17:00:00,121.16,121.24,113.04,115.7,223226.187,1737395999999,26134564.84829000,134602,111260.51400000,13031253.79009000,0,119.3234402640168,119.88933765014797,
2025-01-20 18:00:00,115.71,121.84,115.58,121.15,79556.635,1737399599999,9508919.74635000,55159,40581.87100000,4851864.28558000,0,119.7800801980126,119.98631167705967,
2025-01-20 19:00:00,121.14,121.34,119.47,120.18,31692.726,1737403199999,3814213.55738000,27409,15086.52500000,1816304.72244000,0,119.88006014850946,120.00121077882433,
2025-01-20 20:00:00,120.15,120.52,119.03,120.11,14650.382,1737406799999,1755301.62400000,17124,6283.75000000,753135.95004000,0,119.9375451113821,120.00957918045324,
2025-01-20 21:00:00,120.1,121.06,117.64,117.72,20310.15,1737410399999,2427821.35205000,22590,9512.60400000,1138877.06751000,0,119.38315883353658,119.83345770503377,
2025-01-20 22:00:00,117.71,119.79,116.54,119.52,31563.434,1737413999999,3720006.94902000,22751,15483.90200000,1825633.64922000,0,119.41736912515243,119.80934557387732,
2025-01-20 23:00:00,119.53,119.7,117.79,118.58,22997.181,1737417599999,2730986.06630000,22504,12815.30200000,1521996.57839000,0,119.20802684386432,119.71478052973292,
2025-01-21 00:00:00,118.58,119.31,116.36,116.5,40283.783,1737421199999,4753583.15312000,28930,18386.68600000,2171007.97083000,0,118.53102013289823,119.46748971975347,
2025-01-21 01:00:00,116.52,118.19,114.67,115.62,62584.567,1737424799999,7267846.44765000,39563,31897.96800000,3703344.07403000,0,117.80326509967368,119.17152897208014,
2025-01-21 02:00:00,115.61,116.6,114.37,116.14,68257.424,1737428399999,7881501.87549000,34260,33427.68000000,3860007.01826000,0,117.38744882475525,118.93833443576628,
2025-01-21 03:00:00,116.13,117.2,115.45,116.79,27813.66,1737431999999,3235031.30409000,18793,12691.51300000,1477259.94571000,0,117.23808661856644,118.77307794070735,
2025-01-21 04:00:00,116.79,116.79,113.69,116.17,47679.144,1737435599999,5476016.36860000,31158,23030.31500000,2647712.56974000,0,116.97106496392483,118.57284117603756,
2025-01-21 05:00:00,116.17,116.35,114.19,114.6,30115.842,1737439199999,3475159.97627000,21790,12803.97200000,1478509.18090000,0,116.37829872294361,118.26723800865005,
2025-01-21 06:00:00,114.6,115.87,114.01,115.0,29738.357,1737442799999,3414775.33990000,24266,14097.46800000,1618093.82830000,0,116.03372404220771,118.01591200798467,
2025-01-21 07:00:00,115.0,116.96,114.41,115.96,22791.36,1737446399999,2641617.37575000,20802,10813.52300000,1253924.08925000,0,116.01529303165577,117.85776493044739,
2025-01-21 08:00:00,115.95,118.5,115.14,118.31,46389.708,1737449999999,5432793.78077000,29706,26168.26500000,3066868.95810000,0,116.58896977374182,117.8925522434899,
2025-01-21 09:00:00,118.3,118.93,116.79,117.72,33908.282,1737453599999,3995290.50357000,25915,17834.14300000,2100833.38969000,0,116.87172733030636,117.87927899399068,
2025-01-21 10:00:00,117.72,119.17,117.58,118.94,51899.94,1737457199999,6157121.21009000,26281,31122.09600000,3692416.17208000,0,117.38879549772976,117.96087291752987,
2025-01-21 11:00:00,118.95,121.43,118.52,121.25,45251.457,1737460799999,5431176.51919000,30662,25190.34500000,3024893.45354000,0,118.35409662329732,118.21388269310451,
2025-01-21 12:00:00,121.26,124.88,120.55,121.91,127984.553,1737464399999,15757934.45346000,58659,66836.30900000,8236040.07514000,0,119.24307246747298,118.49819940901956,
2025-01-21 13:00:00,121.92,122.55,120.56,121.14,58470.412,1737467999999,7105724.27111000,32615,22177.14000000,2695174.91709000,0,119.71730435060473,118.70141483909498,
2025-01-21 14:00:00,121.13,121.2,118.82,119.36,74976.845,1737471599999,8993526.37675000,42304,30807.69700000,3697241.91820000,0,119.62797826295355,118.75207523608769,
2025-01-21 15:00:00,119.35,120.29,118.03,120.01,64301.994,1737475199999,7663715.07143000,35323,23794.22900000,2838387.60464000,0,119.72348369721516,118.84883867946557,
2025-01-21 16:00:00,120.01,122.16,119.66,121.13,65407.469,1737478799999,7927907.38048000,33622,39249.29900000,4759547.99698000,0,120.07511277291137,119.024312627199,
2025-01-21 17:00:00,121.13,122.03,120.69,121.87,23063.718,1737482399999,2797848.56316000,16644,12772.11200000,1549112.52790000,0,120.52383457968352,119.243211655876,
2025-01-21 18:00:00,121.86,122.74,121.14,121.61,40685.581,1737485999999,4956120.00068000,22565,21330.75900000,2597921.54044000,0,120.79537593476265,119.4252722977317,
2025-01-21 19:00:00,121.62,122.11,120.33,121.08,27816.049,1737489599999,3368438.48668000,17917,14093.58100000,1707603.74912000,0,120.86653195107198,119.55255904406003,
2025-01-21 20:00:00,121.08,121.13,119.34,120.44,30349.38,1737493199999,3647580.82071000,16801,12077.01700000,1451048.33578000,0,120.75989896330398,119.6208237329785,
2025-01-21 21:00:00,120.44,120.53,119.46,119.83,24442.96,1737496799999,2931092.16937000,13756,15146.34900000,1816345.44499000,0,120.52742422247799,119.63691421505708,
2025-01-21 22:00:00,119.82,120.45,119.13,119.13,25461.987,1737500399999,3055925.25438000,12230,13181.71300000,1581755.17576000,0,120.1780681668585,119.59792081389884,
2025-01-21 23:00:00,119.13,119.18,118.07,119.11,34755.489,1737503999999,4120924.70396000,19907,15908.75500000,1886332.85704000,0,119.91105112514387,119.56038844359894,
2025-01-22 00:00:00,119.11,120.25,118.59,120.2,16123.945,1737507599999,1920282.78263000,14512,8468.08000000,1008812.94667000,0,119.9832883438579,119.60958933255287,
2025-01-22 01:00:00,120.2,120.27,118.55,118.82,20603.114,1737511199999,2458446.95373000,12944,10969.95700000,1308847.62612000,0,119.69246625789341,119.54885169158727,
2025-01-22 02:00:00,118.81,118.92,118.23,118.51,12816.344,1737514799999,1518763.90294000,10501,6158.59500000,729857.95818000,0,119.39684969342005,119.46894002300365,
2025-01-22 03:00:00,118.52,118.67,117.78,118.15,22127.122,1737518399999,2614746.11218000,12048,9375.06700000,1108021.65698000,0,119.08513727006505,119.36748309815724,
2025-01-22 04:00:00,118.15,118.17,116.8,117.26,20624.236,1737521999999,2423512.14390000,12998,10356.03800000,1217578.21739000,0,118.62885295254878,119.20536901368361,
2025-01-22 05:00:00,117.26,117.94,116.44,116.6,28323.761,1737525599999,3313532.68941000,13115,9732.90500000,1139691.50719000,0,118.1216397144116,119.00495601263103,
2025-01-22 06:00:00,116.6,117.26,116.11,116.36,33757.315,1737529199999,3935876.09612000,15207,16308.88200000,1901939.48904000,0,117.68122978580871,118.80149785781326,
2025-01-22 07:00:00,116.35,116.72,115.73,116.2,39752.165,1737532799999,4618420.27846000,14907,13048.32100000,1515998.03469000,0,117.31092233935654,118.60138263798147,
2025-01-22 08:00:00,116.2,116.83,115.18,116.76,36267.805,1737536399999,4206532.40535000,17852,21087.58900000,2446747.33902000,0,117.1731917545174,118.45973781967521,
2025-01-22 09:00:00,116.75,117.24,116.46,116.61,18401.969,1737539999999,2149854.54605000,12316,11565.88000000,1351457.47460000,0,117.03239381588806,118.31745029508481,
2025-01-22 10:00:00,116.61,116.69,116.13,116.53,40034.365,1737543599999,4659101.04177000,18340,22468.61900000,2615124.12041000,0,116.90679536191604,118.17995411853983,
2025-01-22 11:00:00,116.52,117.44,116.1,117.19,31775.313,1737547199999,3708158.52113000,16696,15526.42100000,1812422.22777000,0,116.97759652143704,118.10380380172907,
2025-01-22 12:00:00,117.19,117.48,116.63,116.78,18110.781,1737550799999,2117765.02264000,12611,9964.68500000,1165428.06276000,0,116.92819739107779,118.00197274005761,
2025-01-22 13:00:00,116.77,116.77,114.89,115.26,46279.353,1737554399999,5361855.12087000,26223,21538.89400000,2496776.88581000,0,116.51114804330834,117.7910517600532,
